s2orc_paper_id;mag_id;journal_id;journal_cc
119363306;2956802042;187585107;1398361
56221848;2962790596;187585107;1398361
17294470;2962821673;131268793;96926
86861073;2962965237;8839896;17364
118633967;2963061794;2764931430;686
119234654;2963221358;56619941;11693
15069072;2963229914;127393666;29780
59568535;2963369608;181823235;21379
29324187;2963432197;41034432;23490
17389821;2963533603;71584477;185154
118225568;2963786437;100601982;605721
14647408;2963934400;131967590;16006
119660230;2964003259;2764455708;1893
119200325;2964115029;120662888;316297
119301425;2964198116;195663288;2486617
119584491;2964244808;2764604626;1244
14713036;2965995055;2764847869;62351
199442424;2968621338;195663288;2486617
119326227;2991183117;177927073;6226
202577517;2995731332;79244937;590583
208637038;3010039388;2500088085;36711
53467399;3012331155;187585107;1398361
202538967;3012840101;187585107;1398361
119234869;1920334662;195663288;2486617
12273480;2068745417;77200987;180434
17237107;2070028823;195663288;2486617
119083508;2972103119;59020844;545237
10926836;1970156042;195663288;2486617
201317724;2969231955;195663288;2486617
119589183;2910153424;133490392;3199219
115165625;2146259740;8494942;9695
15368438;1979753792;122441808;227633
12181986;2098104143;45281609;710397
119519845;2767790136;164566984;2122545
118896725;2909926024;3649266;565095
119194150;2117097547;195663288;2486617
14181567;2524760560;106296714;445707
118895950;2735234384;195663288;2486617
125369069;2807173536;152000018;1291440
119596531;2963397163;19392275;49691
7658347;2124437009;73535193;218150
119433824;2798443540;133490392;3199219
2769743;2111607893;162708223;492231
6879679;2128267594;22454499;607028
198953080;2968739267;205231332;1790391
119008844;2953285977;195663288;2486617
6741854;2615877724;94052278;356094
204904903;2994649672;1980519;6235692
119697085;3023028943;128556326;100941
118710364;1934971259;35093870;63440
119240897;2606074384;133490392;3199219
117305830;803831024;158241587;516953
14803763;2593614816;133490392;3199219
53986681;2754764910;207178839;5016394
23026872;2066557915;20241394;473313
119404109;1988061420;134651815;6891
119386135;2911864453;133490392;3199219
1176292;2523845223;205231332;1790391
124027648;1966407751;130797008;58282
58915262;2962719840;134818455;256603
2435349;2130527116;104894821;191538
118948406;2963805846;83252788;14232
85502730;2965178151;187585107;1398361
18317189;2315502006;70511428;2494
119306056;2154927721;35440848;28834
67776854;2100129285;173952182;1793782
85506521;2041769814;207178839;5016394
119218258;2890347145;133490392;3199219
14820679;1980239817;200871675;250100
121319960;2939593241;133490392;3199219
21726269;2168982571;205231332;1790391
199511155;2966777986;147871266;121826
17861625;2089576851;2764945689;10144
119111763;2964267862;151579836;460311
118407047;2134673921;173335977;182100
17027272;1986717067;202381698;5618654
54529800;2013536566;207178839;5016394
118857326;1859783476;195663288;2486617
10246631;1975112881;195663288;2486617
8832516;1852294148;54465864;23571
62893975;2803976297;133490392;3199219
16934923;1672418510;200334879;9850
119306962;1789529154;200871675;250100
118739585;1814931576;195663288;2486617
14176003;1880354266;195663288;2486617
119163468;1964121175;76385772;32873
16290974;1964792627;171172751;371095
15462443;1969673948;16719760;27284
119364902;1985310286;205231332;1790391
14515081;1996705196;97779488;4712
16496384;2012790135;81011612;113252
22121622;2019949062;180803011;76813
15916492;2023630066;115229607;15187
17947559;2043930629;105014038;27049
56010700;2047985931;82835231;244414
119655174;2060262514;138240904;46488
14157044;2063175272;79244937;590583
119215402;2067254230;1980519;6235692
119673175;2068879725;181823235;21379
119275741;2074921472;1980519;6235692
123281090;2075736196;79244937;590583
119294950;2075884546;101697109;128356
11791079;2088377846;104894821;191538
119274658;2098146579;195663288;2486617
15758329;2098347939;114435421;7179
46955321;2098734262;187585107;1398361
16572715;2114317630;205231332;1790391
15320100;2120266667;187585107;1398361
118930270;2125532467;121479258;11974
54963151;2147722248;2502983579;5314
