s2orc_paper_id;mag_id;year;author_num;citation_count;reference_count;topic_size;first_author_prod;first_author_h_index;last_author_index;last_author_prod;last_author_h_index;title_len
53347801;2962723334;2019;4;14;74;65237;106;22;4;75;15;10
119137701;2962822338;2017;2;18;19;151049;156;27;2;8;4;9
14864102;2962892511;1998;5;6;12;73638;10;2;5;15;4;9
119172888;2962920462;2020;2;0;42;95378;847;23;2;62;6;6
88516974;2963012268;2019;5;4;35;24265;2;1;5;52;14;15
55266608;2963173843;2016;1;11;22;90711;98;25;1;98;25;9
7225362;2963322136;2017;4;98;43;15858;268;72;4;182;60;3
119318620;2963357692;2018;3;4;23;437369;557;59;3;77;15;7
55327051;2963627964;2017;24;0;0;199756;217;62;9;151;35;18
3469939;2963646526;2017;2;18;24;257765;16;4;2;76;11;9
54941013;2963825834;2014;3;0;11;1112939;10;4;3;40;8;9
119240805;2964004767;2019;2;3;26;214519;28;7;2;45;8;6
15474452;2964094988;2006;1;1;150;128892;2;1;1;2;1;6
9788602;2964224980;2019;2;11;39;44863;15;7;2;186;44;4
73656071;2964305326;2016;2;4;17;31989;2;1;2;199;25;13
119311860;2964350611;2019;2;0;24;140037;433;54;2;36;9;18
202719252;2974599756;2020;3;25;37;4401;4;3;3;57;17;8
119168260;2979280646;2020;1;0;1;2001;41;15;1;41;15;7
119696119;3024210138;2021;1;0;16;273451;8;1;1;8;1;7
15149081;2047601086;2004;1;0;14;7421;165;16;1;165;16;6
119087768;2569673916;2017;3;5;45;260971;20;10;3;534;88;8
55963832;2167422020;2010;6;212;99;61934;331;73;6;256;70;13
119257027;2593477600;2014;2;59;37;39334;20;5;2;92;19;15
11367132;2601306613;2008;3;2;31;105887;31;10;3;111;22;7
102350758;2964001326;2019;142;83;200;84692;800;133;99;103;25;11
210023471;2999128565;2020;1;12;77;55181;375;33;1;375;33;15
119266993;1840469253;2011;5;17;37;199756;41;16;5;64;18;13
13261442;2951816258;1999;1;2;10;10252;1;1;1;1;1;8
17445305;2058361572;1998;3;166;22;114349;44;13;3;8;6;10
118687296;2963025318;2013;5;0;0;397285;87;8;5;284;28;13
110656469;2963437627;2014;6;4;11;701263;16;4;6;64;9;9
